,"100","Quota Sales Credit","834.63","100","AR Import","3278285","1","13222550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","245","20.03","AR Import","3262144","1","12372823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","5000","100","AR Import","A0116866","1","8655649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","800","100","AR Import","A0129656","1","12032177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0131930","1","12628628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","24.08","100","AR Import","D0129076","1","11910708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0104005","1","5977381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","-598.2","100","AR Import","D0139429","4","13408509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","100.8","100","AR Import","D0139429","2","13408507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","100","100","AR Import","R0139631","1","13451165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0099450","1","5435493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","36.04","100","AR Import","D0121254","1","10062931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","300","100","AR Import","A0091297","1","4226372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","188.02","100","AR Import","P0139322","3","13391345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","56.36","100","AR Import","D0136915","2","13232966","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","150","100","AR Import","A0138710","1","13341147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","150","100","AR Import","A0141163","1","13729189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0137783","1","13272694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","100","100","AR Import","A0091959","1","4321545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0108585","1","6841002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0116295","1","8513335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","205","100","AR Import","P0122752","3","10533384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","110","100","AR Import","P0126500","1","11365558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0104410","1","6020338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","120.23","100","AR Import","P0098622","2","5268225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","433","100","AR Import","P0140964","1","13668432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","800","100","AR Import","A0129856","1","12090079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","7650","100","AR Import","A0141018","2","13681346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0109958","1","7327243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","120","100","AR Import","E0113921","1","8014122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","75","100","AR Import","R0136311","1","13207007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","27.54","100","AR Import","D0140713","2","13602125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","68","100","AR Import","Y0132815","1","12881033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","25","100","AR Import","D0132998","1","12949408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","690","100","AR Import","D0132313","3","12994226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","23.62","100","AR Import","D0122920","2","10473956","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","238.91","100","AR Import","D0122938","5","10473991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","600","100","AR Import","A0132781","1","12869682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0123399","1","10563065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0134651","1","13078356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","200","100","AR Import","D0138202","1","13285937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","39.8","100","AR Import","D0132236","1","12822008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","22","4.53","AR Import","3211384","1","6972423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4882.04","100","AR Import","3287636","1","13476719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","31108.81","100","AR Import","3284183","1","13366763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4882.04","100","AR Import","3292564","1","13717619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","71689","100","AR Import","3292356","1","13704828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","31.74","100","AR Import","3293154","1","13736190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
